user_name,muslim_score,bins,muslim
"[anonymized]",-.37431872,7,0
"[anonymized]",-.33370924,7,0
"[anonymized]",-.39829102,7,0
"[anonymized]",-.32912278,7,0
"[anonymized]",-.35465968,7,0
"[anonymized]",-.36676121,7,0
"[anonymized]",-.31467608,7,0
"[anonymized]",-.33699912,7,0
"[anonymized]",-.34783709,7,0
"[anonymized]",-.3948113,7,0
"[anonymized]",-.38941842,7,0
"[anonymized]",-.32664686,7,0
"[anonymized]",-.36927107,7,0
"[anonymized]",-.36284792,7,0
"[anonymized]",-.34783709,7,0
"[anonymized]",-.33126947,7,0
"[anonymized]",-.39783162,7,0
"[anonymized]",-.39714989,7,0
"[anonymized]",-.28333092,8,0
"[anonymized]",-.24124314,8,0
"[anonymized]",-.2508488,8,0
"[anonymized]",-.26311177,8,0
"[anonymized]",-.22397107,8,0
"[anonymized]",-.20528875,8,0
"[anonymized]",-.24154294,8,0
"[anonymized]",-.2508488,8,0
"[anonymized]",-.20790225,8,0
"[anonymized]",-.28895965,8,0
"[anonymized]",-.27151176,8,0
"[anonymized]",-.21154614,8,0
"[anonymized]",-.20486702,8,0
"[anonymized]",-.2086615,8,0
"[anonymized]",-.23684882,8,0
"[anonymized]",-.2815941,8,0
"[anonymized]",-.27935442,8,0
"[anonymized]",-.25103438,8,0
"[anonymized]",-.2448674,8,0
"[anonymized]",-.23776722,8,0
"[anonymized]",-.27715898,8,0
"[anonymized]",-.2945424,8,0
"[anonymized]",-.22387639,8,0
"[anonymized]",-.28432709,8,0
"[anonymized]",-.27181926,8,0
"[anonymized]",-.23965055,8,0
"[anonymized]",-.26529652,8,0
"[anonymized]",-.2869356,8,0
"[anonymized]",-.29995257,8,0
"[anonymized]",-.21437585,8,0
"[anonymized]",-.22729784,8,0
"[anonymized]",-.27791086,8,0
"[anonymized]",-.27029634,8,0
"[anonymized]",-.24681242,8,0
"[anonymized]",-.21006161,8,0
"[anonymized]",-.26311177,8,0
"[anonymized]",-.21417339,8,0
"[anonymized]",-.28376582,8,0
"[anonymized]",-.26000252,8,0
"[anonymized]",-.25351429,8,0
"[anonymized]",-.27631089,8,0
"[anonymized]",-.21238056,8,0
"[anonymized]",-.2529465,8,0
"[anonymized]",-.28060204,8,0
"[anonymized]",-.25950852,8,0
"[anonymized]",-.13784416,9,0
"[anonymized]",-.17831618,9,0
"[anonymized]",-.18971597,9,0
"[anonymized]",-.18762769,9,0
"[anonymized]",-.1764681,9,0
"[anonymized]",-.17302902,9,0
"[anonymized]",-.19715822,9,0
"[anonymized]",-.19211759,9,0
"[anonymized]",-.17621689,9,0
"[anonymized]",-.15796094,9,0
"[anonymized]",-.16304281,9,0
"[anonymized]",-.15721588,9,0
"[anonymized]",-.10028553,9,0
"[anonymized]",-.11736399,9,0
"[anonymized]",-.16093101,9,0
"[anonymized]",-.18622011,9,0
"[anonymized]",-.10986407,9,0
"[anonymized]",-.1353409,9,0
"[anonymized]",-.11771356,9,0
"[anonymized]",-.15386511,9,0
"[anonymized]",-.13212489,9,0
"[anonymized]",-.19859567,9,0
"[anonymized]",-.17940894,9,0
"[anonymized]",-.16304281,9,0
"[anonymized]",-.18330543,9,0
"[anonymized]",-.14718868,9,0
"[anonymized]",-.15288955,9,0
"[anonymized]",-.13916817,9,0
"[anonymized]",-.15654702,9,0
"[anonymized]",-.11336224,9,0
"[anonymized]",-.19629087,9,0
"[anonymized]",-.1890763,9,0
"[anonymized]",-.1013789,9,0
"[anonymized]",-.19139695,9,0
"[anonymized]",-.1788639,9,0
"[anonymized]",-.17787386,9,0
"[anonymized]",-.136847,9,0
"[anonymized]",-.17951351,9,0
"[anonymized]",-.13257538,9,0
"[anonymized]",-.15816478,9,0
"[anonymized]",-.13321938,9,0
"[anonymized]",-.14226632,9,0
"[anonymized]",-.12293036,9,0
"[anonymized]",-.10899226,9,0
"[anonymized]",-.14755856,9,0
"[anonymized]",-.060638499,10,0
"[anonymized]",-.032825433,10,0
"[anonymized]",-.05755518,10,0
"[anonymized]",-.081180349,10,0
"[anonymized]",-.047721181,10,0
"[anonymized]",-.042113241,10,0
"[anonymized]",-.035181679,10,0
"[anonymized]",-.07076773,10,0
"[anonymized]",-.070643425,10,0
"[anonymized]",-.041227967,10,0
"[anonymized]",-.030653432,10,0
"[anonymized]",-.033726398,10,0
"[anonymized]",-.04544387,10,0
"[anonymized]",-.05755518,10,0
"[anonymized]",-.039366346,10,0
"[anonymized]",-.088363931,10,0
"[anonymized]",-.063222773,10,0
"[anonymized]",-.088363931,10,0
"[anonymized]",-.09419921,10,0
"[anonymized]",-.016739292,10,0
"[anonymized]",-.040425878,10,0
"[anonymized]",-.055790443,10,0
"[anonymized]",-.02930408,10,0
"[anonymized]",-.089229591,10,0
"[anonymized]",-.059815988,10,0
"[anonymized]",-.066730216,10,0
"[anonymized]",-.051529557,10,0
"[anonymized]",.024421979,11,0
"[anonymized]",.054574654,11,0
"[anonymized]",.059838407,11,0
"[anonymized]",.02975085,11,0
"[anonymized]",.0050968812,11,0
"[anonymized]",.02975085,11,0
"[anonymized]",.015407148,11,0
"[anonymized]",.062587343,11,0
"[anonymized]",.0086764172,11,0
"[anonymized]",.04305689,11,0
"[anonymized]",.013850618,11,0
"[anonymized]",.096218035,11,0
"[anonymized]",.013850618,11,0
"[anonymized]",.0775472,11,0
"[anonymized]",.097738363,11,0
"[anonymized]",.086915627,11,0
"[anonymized]",.03680978,11,0
"[anonymized]",.063838601,11,0
"[anonymized]",.013987921,11,0
"[anonymized]",.040897094,11,0
"[anonymized]",.072079614,11,0
"[anonymized]",.055167813,11,0
"[anonymized]",.031386148,11,0
"[anonymized]",.066092104,11,0
"[anonymized]",.086863719,11,0
"[anonymized]",.033025913,11,0
"[anonymized]",.013987921,11,0
"[anonymized]",.11713614,12,0
"[anonymized]",.17402026,12,0
"[anonymized]",.14994328,12,0
"[anonymized]",.11082641,12,0
"[anonymized]",.10609277,12,0
"[anonymized]",.13504231,12,0
"[anonymized]",.12082852,12,0
"[anonymized]",.15147376,12,0
"[anonymized]",.10393914,12,0
"[anonymized]",.10609277,12,0
"[anonymized]",.16450006,12,0
"[anonymized]",.12082852,12,0
"[anonymized]",.12678356,12,0
"[anonymized]",.14012566,12,0
"[anonymized]",.19565894,12,0
"[anonymized]",.16112083,12,0
"[anonymized]",.1582994,12,0
"[anonymized]",.1206828,12,0
"[anonymized]",.10609277,12,0
"[anonymized]",.18519267,12,0
"[anonymized]",.12901923,12,0
"[anonymized]",.11082641,12,0
"[anonymized]",.13026464,12,0
"[anonymized]",.1264469,12,0
"[anonymized]",.26209855,13,0
"[anonymized]",.24944034,13,0
"[anonymized]",.29575488,13,0
"[anonymized]",.24944034,13,0
"[anonymized]",.28449595,13,0
"[anonymized]",.28207141,13,0
"[anonymized]",.26629698,13,0
"[anonymized]",.26504394,13,0
"[anonymized]",.275911,13,0
